name,price,speed,color,,
TEAMGROUP T-Create Classic 64 GB,174.99,"56,000",Black,,
Timetec PINNACLE Konduit 16 GB,45.55,"43,200",White,,
OLOy Blade RGB 64 GB,192.99,"56,400",Black,,
Patriot Signature Line 8 GB,17.98,"43,200",,,
Corsair Vengeance 32 GB,119.99,"56,400",Black,,
TEAMGROUP T-Force Delta RGB 48 GB,253.73,"58,200",Black,,
Kingston FURY Beast 32 GB,105.99,"54,800",Black / Silver,,
Corsair Dominator Platinum RGB 32 GB,214.99,"57,600",Black,,
G.Skill Trident Z Neo 64 GB,204.99,"43,600",Black / Silver,,
Kingston FURY Beast RGB 16 GB,55,"43,600",Black,,
Silicon Power XPOWER Zenith Gaming 64 GB,184.99,"56,000",White,,
Corsair Dominator Titanium 32 GB,169.99,"56,400",White,,
Patriot Viper Steel 8 GB,26.99,"43,200",Silver / Black,,
TEAMGROUP T-Force Vulcan Z 16 GB,37.99,"43,600",Red,,
Lexar Ares RGB 32 GB,,"56,000",Black,,
G.Skill Trident Z5 RGB 64 GB,207.99,"56,000",Black,,
Crucial Pro 48 GB,146.99,"56,000",Black,,
Corsair Vengeance RGB Pro SL 16 GB,59.99,"43,200",White / Black,,
Corsair Vengeance LPX 32 GB,,"43,200",Black / Yellow,,
KingBank SharpBlade 32 GB,98.99,"56,800",Black,,
G.Skill Aegis 32 GB,61.99,"43,000",Red / Black,,
Corsair Vengeance LPX 32 GB,89.99,"43,200",Black / Yellow,,
ADATA XPG SPECTRIX D60G 16 GB,,"43,200",,,
G.Skill Trident Z5 RGB 48 GB,249.99,"58,000",White / Black,,
Crucial Ballistix 16 GB,,"43,600",Black,,
Crucial Classic 16 GB,55.99,"55,200",Black,,
Patriot Viper Venom 16 GB,69.98,"55,600",Black / White,,
G.Skill Trident Z5 Neo 32 GB,114.99,"55,600",Black,,
TEAMGROUP T-Create Expert 48 GB,199.99,"57,200",Black,,
Kingston Server Premier 32 GB,83.99,"43,200",,,
Corsair Vengeance RGB 96 GB,359.99,"56,600",Black / Silver,,
TEAMGROUP T-Create Expert 96 GB,355.99,"56,800",White,,
TEAMGROUP T-Force Delta RGB 32 GB,69.98,"43,200",White,,
Corsair Vengeance 96 GB,389.99,"56,600",Black / Silver,,
G.Skill Ripjaws V 64 GB,138.99,"43,200",Black,,
G.Skill Trident Z5 RGB 32 GB,109.99,"56,400",Black,,
Kingston FURY Renegade 16 GB,104.77,"45,133",Black,,
Corsair Dominator Titanium First Edition 64 GB,359.99,"56,600",White,,
G.Skill Ripjaws S5 48 GB,169.99,"56,400",Black,,
G.Skill Ripjaws 4 8 GB,,"42,400",Black / Green,,
Corsair Vengeance LPX 16 GB,44.99,"42,666",Black / Yellow,,
Corsair Vengeance LPX 16 GB,54.98,"42,133",Black / Yellow,,
G.Skill Trident Z Royal 16 GB,77.98,"43,200",Silver,,
KingBank SharpBlade RGB 64 GB,182.99,"56,400",White,,
Kingston FURY Beast RGB 16 GB,79.98,"55,200",Black,,
TEAMGROUP Elite 16 GB,16.98,"31,600",Black,,
G.Skill Ripjaws S5 32 GB,119.99,"56,800",Black,,
Corsair Vengeance 32 GB,136.99,"56,600",Black,,
G.Skill Trident Z5 RGB 32 GB,109.99,"56,400",Silver / Black,,
TEAMGROUP T-Force Delta RGB 32 GB,99.99,"56,200",White,,
G.Skill Trident Z Royal 128 GB,829,"44,000",Silver,,
OLOy MD4U083016BGDA 16 GB,34.99,"43,000",Black,,
TEAMGROUP T-Force Vulcan 32 GB,102.99,"56,000",Red,,
Kingston Server Premier 64 GB,159.99,"43,200",,,
Corsair Dominator Platinum RGB 64 GB,264.99,"56,000",Black,,
Corsair Vengeance 32 GB,113.99,"56,000",Black,,
G.Skill Flare X5 32 GB,104.99,"55,600",Black,,
TEAMGROUP Elite 16 GB,42.99,"55,600",Black,,
Kingston HyperX Fury 8 GB,,"43,200",Black / Silver,,
Mushkin Redline Lumina White 64 GB,219.99,"56,400",White,,
TEAMGROUP T-Force Delta RGB 32 GB,104.99,"55,200",White,,
Corsair Vengeance RGB 96 GB,299.99,"56,000",Black,,
G.Skill Trident Z RGB 32 GB,79.98,"43,200",Black,,
TEAMGROUP T-Force Delta RGB 32 GB,114.99,"56,600",White,,
G.Skill Trident Z5 Neo 32 GB,115.99,"56,000",Black,,
G.Skill Ripjaws S5 64 GB,189.99,"55,600",White,,
Kingston FURY Beast 32 GB,113.88,"55,600",Black,,
Corsair Dominator Titanium 96 GB,419.99,"56,400",White,,
TEAMGROUP T-Force Vulcan 64 GB,179.99,"56,000",Black,,
G.Skill Ripjaws V 16 GB,41.99,"42,400",Black / Red,,
Corsair Dominator Titanium 96 GB,415,"56,400",Black,,
TEAMGROUP T-Force Delta RGB 32 GB,99.99,"55,600",White,,
Crucial Ballistix 32 GB,,"43,200",Black,,
Corsair Dominator Titanium 64 GB,339.99,"56,000",White,,
TEAMGROUP T-Force Vulcan 32 GB,94.88,"56,400",Black,,
Silicon Power XPOWER Zenith Gaming 64 GB,181.99,"56,000",Black,,
Corsair Vengeance RGB 64 GB,249.99,"55,600",Black,,
G.Skill Trident Z5 RGB 32 GB,117.99,"56,000",White / Black,,
Klevv BOLT X 32 GB,59.99,"43,200",Black,,
Kingston Fury Renegade RGB 32 GB,145.99,"56,400",Silver / Black,,
Netac Shadow II 32 GB,,"43,200",Black,,
Corsair Vengeance 64 GB,187.99,"55,600",Black / Gray,,
OLOy WarHawk RGB 16 GB,40.46,"43,200",Black / Gold,,
Corsair Vengeance RGB 64 GB,309.99,"56,600",Black / Gray,,
G.Skill Trident Z5 RGB 64 GB,217.99,"56,400",Silver / Black,,
Kingston Fury Renegade RGB 48 GB,231.26,"56,400",Silver / Black,,
Corsair Dominator Platinum RGB 32 GB,159.99,"55,600",Black,,
Corsair Dominator Platinum RGB 32 GB,144.99,"55,200",Black / Silver,,
Mushkin Enhanced Redline Stiletto 16 GB,42.99,"43,600",Black,,
PNY Performance 8 GB,18.98,"43,200",Black,,
Crucial CT8G4DFS824A 8 GB,19.98,"42,400",Green,,
ADATA XPG GAMMIX D30 16 GB,,"43,200",Silver / Black,,
G.Skill Trident Z5 Neo RGB 32 GB,124.99,"56,400",,,
Silicon Power XPOWER Zenith Gaming 16 GB,36.99,"43,200",Black / Silver,,
Corsair Vengeance RGB Pro SL 16 GB,59.99,"43,600",Black,,
Corsair Vengeance LPX 8 GB,24.99,"43,000",Black,,
TEAMGROUP T-Force Xtreem ARGB 32 GB,79.98,"43,600",White,,
TEAMGROUP Xtreem 48 GB,279.99,"58,200",Black,,
Corsair Vengeance RGB 64 GB,,"43,000",Black,,
Corsair Vengeance RGB 32 GB,129.99,"56,600",Black,,
Klevv CRAS XR5 RGB 32 GB,119.99,"57,200",White / Black,,
Silicon Power XPOWER Zenith RGB Gaming 32 GB,112.99,"56,000",Black,,
G.Skill Ripjaws V 64 GB,169.99,"44,000",Black,,
OLOy Blade RGB 32 GB,69.99,"43,600",Black,,
Corsair Vengeance 32 GB,124.99,"55,600",Gray,,
Kingston ValueRAM 8 GB,23.24,"42,666",Green / Black,,
G.Skill Trident Z5 Neo RGB 48 GB,172.99,"56,400",White / Black,,
Kingston FURY Beast 16 GB,75.63,"55,600",Black,,
TEAMGROUP T-Force Delta RGB 64 GB,134.99,"43,600",White,,
G.Skill Trident Z RGB 32 GB,99.99,"43,600",Black,,
Corsair Dominator Titanium 64 GB,309.99,"56,400",White,,
Silicon Power XPOWER Zenith Gaming 32 GB,86.99,"56,000",Black,,
G.Skill Aegis 8 GB,22.54,"43,000",Black / Red,,
Patriot Viper Steel 8 GB,18.98,"43,200",Silver / Black,,
ADATA XPG SPECTRIX D50 16 GB,54.99,"43,200",Black,,
G.Skill Trident Z5 RGB 32 GB,189.99,"57,800",Silver / Black,,
Corsair Vengeance LPX 16 GB,45.99,"42,400",Black,,
Kingston FURY Beast 8 GB,43.08,"56,000",Black,,
Corsair Vengeance 32 GB,134.99,"56,400",White / Gray,,
Crucial Ballistix Sport 1 GB,9,"31,600",Black / Silver,,
Corsair Vengeance LPX 16 GB,45.99,"43,200",Black,,
Corsair Vengeance 96 GB,302.93,"56,000",Black,,
Lexar THOR 16 GB,,"43,600",White,,
G.Skill Ripjaws V 128 GB,249.99,"42,666",Black,,
Corsair Vengeance LPX 8 GB,34.99,"42,666",Black / Yellow,,
Corsair Dominator Titanium 48 GB,249.99,"57,200",Black,,
TEAMGROUP T-Force Vulcan Z 32 GB,57.99,"43,600",Red,,
Mushkin Enhanced Redline 64 GB,179.99,"55,600",Black,,
Corsair Vengeance 32 GB,127.99,"56,600",Black / Silver,,
Corsair Vengeance RGB Pro 32 GB,113.98,"43,200",Black,,
Corsair Vengeance 32 GB,109.99,"55,200",Gray,,
TEAMGROUP T-Create Expert 32 GB,119.99,"57,200",White,,
TEAMGROUP T-Create Classic 32 GB,59.99,"43,200",Silver,,
Corsair Vengeance 96 GB,378.93,"56,800",Black,,
G.Skill Ripjaws S5 32 GB,106.99,"56,000",White,,
Corsair Vengeance LPX 128 GB,267.99,"43,600",Black / Yellow,,
ADATA XPG LANCER RGB 16 GB,67.25,"55,200",Black,,
Corsair Vengeance LPX 32 GB,68.99,"43,600",Black,,
Corsair Vengeance 32 GB,107.99,"55,600",Black / Gray,,
Corsair Vengeance RGB 64 GB,229.99,"56,000",Black,,
G.Skill Trident Z RGB 64 GB,179.99,"44,000",Black,,
Patriot Viper Elite 5 RGB 16 GB,53.99,"55,600",White,,
Kingston FURY Beast RGB 16 GB,85.49,"55,200",Black,,
TEAMGROUP Elite Plus 16 GB,45.99,"55,600",Black,,
Kingston ValueRAM 4 GB,35.49,"2,800",Green,,
Kingston FURY Beast 64 GB,154.99,"43,200",Black / Silver,,
G.Skill Ripjaws V 16 GB,47.99,"44,000",Black,,
TEAMGROUP T-Create Expert 32 GB,94.99,"56,400",Black,,
Mushkin Redline Lumina 64 GB,214.99,"56,400",Black,,
Silicon Power XPOWER Zenith RGB Gaming 32 GB,,"56,000",White,,
G.Skill Trident Z Neo 32 GB,89.99,"44,000",Black / Silver,,
G.Skill Trident Z Royal 32 GB,104.99,"44,000",Silver,,
G.Skill Trident Z5 Neo RGB 32 GB,116.99,"55,600",Black,,
PNY XLR8 Gaming EPIC-X RGB 16 GB,47.99,"43,200",Black,,
Patriot Viper Elite II 16 GB,32.99,"42,666",Red / Black,,
Patriot Signature 8 GB,27.02,"31,333",Green,,
Kingston FURY Beast 32 GB,71.98,"43,200",Black,,
Kingston Fury Renegade RGB 32 GB,137.99,"56,000",Silver / Black,,
Timetec 75TT133U2R8-8G 8 GB,12.99,"31,333",Green / Black,,
Corsair Vengeance 32 GB,119.99,"56,000",Black,,
TEAMGROUP T-Create Expert 64 GB,119.99,"43,200",Gray,,
Corsair Dominator Titanium 64 GB,309.99,"56,400",Black,,
Kingston HyperX Fury RGB 16 GB,,"43,200",Black,,
Patriot Viper Steel 32 GB,69.98,"43,600",Silver / Black,,
TEAMGROUP Elite 32 GB,120.39,"55,200",Black,,
Crucial Classic 8 GB,26.99,"55,200",Black,,
Kingston FURY Beast 32 GB,69.99,"43,200",Black,,
TEAMGROUP T-Force Vulcan Z 64 GB,117.99,"43,600",Gray,,
TEAMGROUP T-Force Delta RGB 32 GB,99.99,"55,600",Black,,
Samsung M393A8G40MB2-CVF 64 GB,127,"42,933",Green / Black,,
Corsair Vengeance LPX 256 GB,649.99,"43,200",Black / Yellow,,
Corsair Dominator Platinum RGB 32 GB,149.99,"55,600",White,,
OLOy Blade RGB 32 GB,209.99,"58,000",Black,,
TEAMGROUP T-Force Delta RGB 32 GB,193.14,"58,000",Black / Silver,,
Corsair Vengeance RGB 64 GB,184.99,"55,200",White / Gray,,
Patriot Viper Elite II 8 GB,25.83,"42,666",Red / Black,,
Lexar Ares RGB 32 GB,99.99,"55,600",Black,,
Corsair CMV4GX4M1A2133C15 4 GB,16.53,"42,133",Black,,
Patriot Viper Venom 64 GB,204.99,"56,400",Black / White,,
Samsung M386A4G40DM0-CPB 32 GB,42.22,"42,133",Black / Green,,
Corsair Vengeance LPX 8 GB,24.99,"43,200",Black,,
Corsair Dominator Platinum RGB 32 GB,179.99,"43,600",White,,
Kingston Kingston Fury Red 16GB (2x8GB) DDR4 PC4-21300C16 2666MHz Dual Channel Kit (HX426C16FR2K2/16) 16 GB,,"42,666",Red,,
G.Skill Ripjaws S5 48 GB,149.99,"56,400",Black,,
Lexar Hades OC 32 GB,64.98,"43,600",Gray / Black,,
Patriot Viper Elite II 32 GB,77.98,"44,000",Red / Black,,
Corsair Vengeance LPX 32 GB,73.99,"42,400",Black / Yellow,,
G.Skill Aegis 8 GB,22.73,"43,200",Red / Black,,
TEAMGROUP T-Force Delta RGB 48 GB,199.99,"57,200",White,,
PNY XLR8 32 GB,62.99,"43,600",Black,,
Gigabyte AORUS RGB 16 GB,62.99,"43,733",Gray,,
Crucial Ballistix 16 GB,,"43,200",White,,
Crucial CT2K16G56C46U5 32 GB,94.4,"55,600",Black,,
Corsair Dominator Platinum RGB 64 GB,294.99,"56,600",Black,,
G.Skill Trident Z5 Neo RGB 48 GB,174.99,"56,400",Black,,
Corsair Vengeance LPX 4 GB,21.87,"42,400",Black / Yellow,,
Kingston FURY Beast 16 GB,68.59,"56,000",Black,,
Patriot Signature Line 16 GB,27.99,"42,666",Black,,
Corsair CMV8GX4M1A2133C15 8 GB,19.98,"42,133",Black,,
Crucial Ballistix MAX 16 GB,995,"45,100",Black,,
Patriot Signature Line 16 GB,43.98,"54,800",Black,,
G.Skill Ripjaws S5 32 GB,107.99,"55,600",White,,
Crucial CT16G56C46U5 16 GB,55.9,"55,600",Black,,
Kingston HyperX Fury 16 GB,,"31,600",Blue / Silver,,
Thermaltake TOUGHRAM XG RGB D5 32 GB,174.98,"56,000",White / Silver,,
Mushkin Redline Lumina 32 GB,124.99,"56,400",Black,,
TEAMGROUP T-Force Delta RGB 32 GB,169.99,"57,800",White / Silver,,
Kingston FURY Beast 64 GB,215.99,"55,600",Black,,
Corsair Vengeance 64 GB,259.99,"56,000",Black,,
G.Skill TridentZ RGB 64 GB,,"44,600",Black,,
Corsair Vengeance RGB 64 GB,239.99,"56,000",White / Black,,
Kingston FURY Renegade 32 GB,131.11,"56,000",Silver / Black,,
Patriot Viper Steel 16 GB,38.99,"43,600",Gray,,
Crucial CT2K32G48C40U5 64 GB,170.3,"54,800",Black,,
Corsair Dominator Titanium 32 GB,167.99,"57,000",Black,,
Corsair Vengeance 8 GB,57.54,"31,600",Black / Silver,,
TEAMGROUP Elite 8 GB,23.36,"43,200",Black,,
Corsair Vengeance RGB Pro SL 32 GB,129.99,"43,600",White,,
Corsair Dominator Platinum RGB 64 GB,219.99,"55,200",White,,
TEAMGROUP T-Force Delta RGB 32 GB,169.99,"57,800",Black / Silver,,
ADATA XPG SPECTRIX D41 16 GB,,"43,200",Black,,
Corsair Vengeance RGB 64 GB,233.65,"56,000",Black,,
G.Skill Trident Z5 RGB 48 GB,214.99,"57,200",Black,,
Kingston FURY Renegade 64 GB,239.99,"56,000",White / Silver,,
Corsair Vengeance RGB Pro 128 GB,334.99,"43,600",Black,,
Patriot Viper Steel RGB 32 GB,67.98,"43,600",Black,,
Patriot Viper Xtreme 5 32 GB,137.99,"57,600",Black,,
Corsair Vengeance RGB 96 GB,289.99,"55,600",Black,,
G.Skill Trident Z Royal 128 GB,1137.38,"43,600",Silver,,
G.Skill Trident Z5 RGB 32 GB,112.99,"56,000",Black,,
Crucial CT32G48C40U5 32 GB,89.08,"54,800",Black,,
Corsair Vengeance RGB Pro SL 32 GB,92.99,"43,200",White / Black,,
Thermaltake TOUGHRAM XG RGB 64 GB,549.99,"44,000",Black / Silver,,
Silicon Power XPOWER Zenith RGB Gaming 64 GB,184.99,"56,000",Black,,
Corsair Dominator Titanium 32 GB,169.99,"56,400",Black,,
OLOy Blade RGB 32 GB,98.99,"56,000",Black,,
ADATA XPG LANCER RGB 32 GB,,"57,200",Black,,
ADATA XPG LANCER RGB 32 GB,99.99,"55,200",Black,,
Corsair Vengeance RGB 32 GB,127.99,"57,000",Black / Gray,,
Corsair Vengeance RGB Pro SL 16 GB,59.99,"43,600",White / Black,,
Corsair Dominator Platinum RGB 32 GB,254.99,"56,600",Black,,
G.Skill Aegis 16 GB,37.99,"43,200",Red / Black,,
Patriot Viper Venom 32 GB,113.99,"57,200",Black / White,,
G.Skill Value 8 GB,22.62,"42,400",Black,,
Kingston FURY Beast 32 GB,125.9,"56,000",Black / Silver,,
ADATA XPG SPECTRIX D50 32 GB,89.99,"43,200",White,,
Kingston FURY Beast RGB 16 GB,85.26,"54,800",Black,,
TEAMGROUP Elite 8 GB,19.98,"42,666",Black,,
Patriot Viper 4 Blackout 64 GB,117.99,"43,200",Black,,
Kingston FURY Beast 32 GB,121.95,"55,200",Black,,
Kingston FURY Beast RGB 32 GB,106.75,"43,600",Black,,
Corsair Vengeance LPX 256 GB,689.99,"43,600",Black / Yellow,,
G.Skill Trident Z RGB 32 GB,152.99,"43,200",Black,,
Silicon Power XPOWER Zenith RGB Gaming 32 GB,65.98,"43,200",Black,,
Corsair Vengeance RGB 64 GB,294.99,"56,400",Black / Gray,,
ADATA XPG Lancer Blade 32 GB,105.97,"56,000",White,,
G.Skill Trident Z5 RGB 48 GB,279.99,"58,200",White / Black,,
G.Skill Trident Z5 Neo RGB 64 GB,214.99,"56,000",Black / Silver,,
TEAMGROUP T-Force Delta RGB 32 GB,111.44,"56,800",Black / Silver,,
Corsair Vengeance LPX 16 GB,39.98,"43,200",Red,,
Crucial CT2K32G4LFQ4213 64 GB,,"42,133",Black / Green,,
G.Skill Trident Z5 Neo RGB 32 GB,117.99,"56,000",Black,,
Corsair Vengeance RGB 32 GB,149.99,"56,600",Black,,
PNY XLR8 Gaming EPIC-X RGB 16 GB,46.99,"43,600",Black,,
ADATA XPG GAMMIX D10 8 GB,34.04,"43,200",Black,,
Samsung M393A2G40EB1-CRC 16 GB,20.93,"42,400",Black / Green,,
TEAMGROUP T-Force Delta RGB 32 GB,104.99,"55,200",Black,,
Corsair Vengeance LPX 32 GB,79.98,"43,000",Black,,
Klevv CRAS X RGB 16 GB,48.99,"43,600",Black,,
Kingston FURY Renegade 48 GB,185.72,"56,000",Silver / Black,,
G.Skill Trident Z RGB 96 GB,339.99,"56,400",Silver / Black,,
Corsair Vengeance RGB 32 GB,129.99,"55,600",Black,,
Kingston FURY Renegade 32 GB,129.99,"56,000",White / Silver,,
V-Color TRA564G60D436O 512 GB,3359.99,"56,000",Black,,
ADATA XPG Z1 16 GB,,"43,200",Red,,
G.Skill Flare X5 64 GB,189.99,"55,600",Black / White,,
TEAMGROUP T-Force Vulcan 16 GB,,"55,600",Black,,
Silicon Power XPOWER Turbine RGB 32 GB,68.99,"43,200",Silver / Black,,
Crucial CT2K16G4DFRA32A 32 GB,69.69,"43,200",Green / Black,,
Corsair Dominator Titanium 32 GB,167.99,"56,000",Black,,
G.Skill F5-5600J2834F32GX2-TZ5RK 64 GB,209.99,"55,600",Black,,
Lexar THOR 32 GB,,"43,600",White,,
Kingston FURY Beast RGB 32 GB,111.08,"43,600",Black,,
G.Skill Trident Z5 RGB 64 GB,204.99,"56,000",White / Black,,
TEAMGROUP T-Create Expert 64 GB,194.99,"56,400",White,,
Corsair Vengeance RGB 96 GB,379.99,"56,000",Black,,
Corsair Dominator Titanium 48 GB,239.99,"57,000",White,,
G.Skill Ripjaws V 64 GB,127.99,"43,200",Black,,
TEAMGROUP T-Force Delta RGB 32 GB,124.99,"57,000",Black / Silver,,
Corsair Vengeance RGB Pro 16 GB,49.99,"43,600",Black,,
Patriot Viper Steel 16 GB,32.99,"43,200",Silver / Black,,
Corsair Vengeance LPX 8 GB,24.99,"42,666",Black / Yellow,,
Patriot Viper Venom 64 GB,164.99,"55,600",Black / White,,
Corsair Vengeance RGB Pro 32 GB,124.99,"43,600",Black,,
Corsair ValueSelect 16 GB,39.99,"42,133",Black,,
Mushkin Redline 32 GB,261.99,"43,600",White,,
Acer Predator Vesta II RGB 32 GB,280.99,"56,000",Black,,
G.Skill Aegis 32 GB,72.98,"43,200",Red / Black,,
Kingston KSM48R40BD4TMM-64HMR 64 GB,247.19,"54,800",Green,,
Corsair Dominator Platinum RGB 64 GB,224.99,"43,600",Black,,
Corsair Vengeance 32 GB,124.99,"56,200",Black / Silver,,
G.Skill Trident Z5 32 GB,117.99,"56,400",Black,,
Kingston FURY Beast 8 GB,39.99,"55,600",Black,,
ADATA XPG GAMMIX D20 16 GB,69.08,"43,200",Black / Silver,,
Silicon Power SP064GBLVU560FD2AD 64 GB,149.99,"55,600",Black,,
Corsair Vengeance LPX 16 GB,37.99,"42,666",Black / Yellow,,
TEAMGROUP Elite 16 GB,35.99,"42,666",Black,,
Kingston HyperX Fury 16 GB,,"42,400",Black / White,,
ADATA XPG LANCER RGB 64 GB,393.01,"56,400",White,,
SK Hynix HMA81GU6MFR8N-UH 8 GB,,"42,400",Green / Black,,
G.Skill Trident Z5 32 GB,112.99,"56,000",Black,,
Crucial CT4G4DFS8213 4 GB,12,"42,133",Black / Green,,
ADATA XPG LANCER 16 GB,,"55,200",Black,,
Kingston HyperX Fury 8 GB,,"31,600",Blue / Silver,,
Corsair Vengeance RGB 48 GB,160,"56,000",Black / Silver,,
Patriot Signature Line 16 GB,60.99,"54,800",Black,,
Corsair Dominator Platinum RGB 64 GB,219.99,"55,200",Black,,
Corsair Vengeance RGB Pro 256 GB,1030.21,"43,200",White,,
Kingston FURY Beast RGB 16 GB,69.99,"56,000",Black,,
Patriot Viper Elite II 16 GB,34.99,"43,200",Red / Black,,
G.Skill Trident Z RGB 16 GB,63.99,"44,000",Black,,
Corsair Dominator Platinum RGB 32 GB,189.99,"57,200",Black,,
G.Skill Trident Z5 RGB 64 GB,214.99,"56,000",Black,,
G.Skill Trident Z5 Neo RGB 32 GB,117.99,"56,000",Black,,
V-Color XSky RGB 32 GB,109.99,"56,000",Black,,
Kingston Server Premier 32 GB,90,"42,666",,,
G.Skill Ripjaws S5 32 GB,102.99,"55,200",Black,,
Patriot Viper Xtreme 5 48 GB,244.99,"58,200",Black,,
Corsair Vengeance 32 GB,107.99,"55,600",White / Gray,,
G.Skill Trident Z Neo 128 GB,,"43,600",Black / Silver,,
Kingston FURY Beast RGB 32 GB,130.94,"55,200",Black,,
G.Skill Trident Z RGB 16 GB,62.99,"43,600",Black,,
G.Skill Flare X5 64 GB,179.99,"55,200",Black / White,,
Corsair Vengeance 64 GB,259.99,"56,200",Black / Gray,,
Kingston FURY Beast RGB 16 GB,68.7,"43,600",Black,,
G.Skill Trident Z RGB 64 GB,238.76,"44,400",,,
Crucial CT102464BD160B 8 GB,14.99,"31,600",Black / Green,,
Silicon Power XPOWER Zenith Gaming 64 GB,181.99,"56,000",Black,,
Corsair Dominator Titanium 48 GB,229.99,"56,000",Black,,
TEAMGROUP T-Force Vulcan 64 GB,179.99,"56,000",Red,,
Corsair Dominator Platinum RGB 32 GB,144.99,"55,200",White,,
Kingston FURY 16 GB,71.29,"55,200",White,,
Corsair Vengeance RGB RS 32 GB,92.99,"43,600",Black / Gray,,
Corsair Vengeance RGB 32 GB,124.99,"56,200",Black,,
OLOy ND4U1632161DJ0DA 32 GB,61.99,"43,200",Black,,
TEAMGROUP Elite 32 GB,55.99,"43,200",Black,,
TEAMGROUP T-Force Vulcan Z 16 GB,34.99,"43,200",Red,,
G.Skill Ripjaws V 32 GB,97.99,"43,600",Black,,
Silicon Power XPOWER Zenith RGB Gaming 32 GB,98.97,"56,000",White,,
G.Skill Ripjaws V 64 GB,142.99,"43,600",Black,,
Corsair Vengeance RGB 32 GB,159.99,"57,000",Black / Silver,,
Patriot Viper Elite 5 RGB 16 GB,55.99,"56,000",White,,
Corsair Dominator Platinum 32 GB,,"43,466",Black / Silver,,
Corsair Vengeance RGB Pro SL 32 GB,81.99,"43,200",Black,,
Corsair Vengeance LPX 32 GB,,"43,200",White,,
Corsair Vengeance RGB Pro 16 GB,69.98,"43,000",Black,,
G.Skill Trident Z Neo 64 GB,189.99,"43,600",Black / Silver,,
TEAMGROUP T-Force Delta RGB 32 GB,99.99,"56,200",Black,,
Kingston Server Premier 16 GB,45.99,"43,200",,,
G.Skill Ripjaws V 16 GB,39.99,"43,200",Red,,
Patriot Viper 4 Blackout 8 GB,24.99,"43,200",Black,,
Kingston FURY Beast 32 GB,125.45,"56,000",Black,,
ADATA XPG LANCER 32 GB,98,"55,200",Black,,
Patriot Viper Elite II 16 GB,32.99,"44,000",Red / Black,,
TEAMGROUP T-Force Xtreem ARGB 16 GB,65.98,"43,600",White,,
Corsair Vengeance LPX 8 GB,29.99,"42,400",Black / Yellow,,
G.Skill Ripjaws V 128 GB,259.99,"43,200",Black,,
ADATA Premier 16 GB,52.12,"54,800",Black,,
G.Skill Trident Z5 RGB 64 GB,209.99,"55,600",White / Black,,
Corsair Vengeance LP 32 GB,,"31,600",Black / Yellow,,
Patriot Viper Elite 5 RGB 48 GB,131.74,"56,000",White,,
Mushkin Redline Lumina White 32 GB,124.99,"56,400",White,,
G.Skill Value 4 GB,12.88,"31,600",Green,,
Corsair Dominator Platinum RGB 64 GB,249.99,"56,000",Black,,
Timetec PINNACLE Konduit 16 GB,33.99,"43,600",White,,
Patriot Viper Steel 64 GB,132.99,"43,600",Silver / Black,,
TEAMGROUP T-Force Delta RGB 64 GB,134.99,"43,200",White,,
Lexar Ares RGB 32 GB,74.98,"43,600",Black,,
GeIL Dragon RAM 16 GB,,"43,200",White / Gold,,
G.Skill Trident Z5 RGB 64 GB,214.99,"56,000",White / Black,,
Patriot Viper 3 16 GB,29.48,"31,600",Black / Silver,,
G.Skill Ripjaws V 32 GB,66.98,"43,200",Black,,
G.Skill Trident Z Neo 32 GB,115.99,"43,600",Silver / Black,,
Corsair Vengeance 32 GB,142.99,"57,000",Black / Silver,,
Patriot Viper 4 Blackout 8 GB,,"43,000",Black,,
TEAMGROUP T-Force DELTAα RGB 16 GB,,"55,200",White,,
G.Skill Ripjaws V 128 GB,259.99,"43,600",Black,,
G.Skill Trident Z Neo 32 GB,84.99,"43,600",Black / Silver,,
Klevv CRAS X RGB 32 GB,68.98,"43,200",Black,,
Kingston Fury Beast RGB Special Edition 32 GB,107.99,"43,600",White,,
Corsair Vengeance RGB Pro SL 32 GB,124.99,"44,000",Black,,
TEAMGROUP T-Create Expert 32 GB,94.99,"56,400",White,,
TEAMGROUP T-Force Vulcan 32 GB,91.99,"56,000",Red,,
Corsair Vengeance RGB 32 GB,205.21,"55,600",White,,
TEAMGROUP Elite Plus 32 GB,76.98,"54,800",Silver,,
Corsair Dominator Titanium 64 GB,339.99,"56,000",Black,,
ADATA XPG SPECTRIX D50 16 GB,58.11,"43,600",Black,,
Corsair Vengeance LPX 8 GB,34.98,"43,200",Black / Yellow,,
Corsair Vengeance RGB 48 GB,192.99,"56,000",Black / Silver,,
Silicon Power XPOWER Zenith Gaming 64 GB,181.99,"56,000",White,,
G.Skill Ripjaws V 32 GB,74.98,"43,600",White / Black,,
Patriot Signature Premium 16 GB,34.99,"42,666",Black,,
Kingston HyperX Fury 16 GB,,"42,133",Black / White,,
Lexar Ares RGB 32 GB,129.99,"57,200",Black / Silver,,
Corsair Dominator Platinum RGB 32 GB,159.99,"56,000",Black,,
TEAMGROUP Elite 32 GB,56.99,"42,666",Black,,
TEAMGROUP Elite 16 GB,29.99,"42,666",Black,,
TEAMGROUP T-Force Vulcan Z 8 GB,26.11,"43,200",Black,,
TEAMGROUP T-Force Vulcan Z 64 GB,,"43,200",Gray,,
Corsair Dominator Titanium First Edition 48 GB,289.99,"57,200",White,,
Corsair Vengeance LPX 8 GB,24.99,"43,600",Black,,
